"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1803413867273527702","Wed Jun 19 13:05:46 +0000 2024","3","ga lagi2 anjing gua naek krl di jam pulang kantol kek gini. gua mending muter2 naek tj drpd harus desek2an kek tadi. masalahnya gua beneran gadapet oksigen taik. kalo naik tj... dapet tempat duduk itu pasti kal9 gw arah pulang even lu berdiri setidaknya masih bebas gerak https://t.co/zaFIPHC5De","1803413867273527702","https://pbs.twimg.com/media/GQcDWYpaIAQisoZ.jpg","","in","he/him","1","0","0","https://x.com/alternateparks/status/1803413867273527702","1779198241143492608","alternateparks"
"1791828930623877479","Sat May 18 13:51:22 +0000 2024","37007","GUE DISIRAM LEE JENO ANJING GUE DISIRAM LEE JENO PENCAPAIN HIDUP TERTINGGI GUE FAK GUE DISIRAM LEE JENO","1791828930623877479","","","in","","1174","859","4639","https://x.com/nomin1stt/status/1791828930623877479","1533290509883822081","nomin1stt"
"1803828951623623036","Thu Jun 20 16:35:10 +0000 2024","2","Kepencet tp ganteng tp mata setun tp kek anjing tp emg monyeeeeet https://t.co/6ZkXjHroMM","1803828951623623036","https://pbs.twimg.com/media/GQh83f6acAAHvHA.jpg","","in","jkt","0","1","0","https://x.com/breakurblue/status/1803828951623623036","1794181106994225154","breakurblue"
"1796370646139818060","Fri May 31 02:38:31 +0000 2024","18564","MEMBER DIEM DIBILANG GA BERANI MEMBER ADA YG SPEAK UP DIBILANG GIMMICK DAN CARI MUKA APALAH COK JANGAN GOBLOK GOBLOK AMAT JUGA LAHH MEREKA JG MENANTANG MAUT ANJING UPLOAD NYAAA","1796370646139818060","","","in","kwangya","317","834","5760","https://x.com/bbyminyongie/status/1796370646139818060","1455150818118692867","bbyminyongie"
"1730257341499757015","Thu Nov 30 16:07:51 +0000 2023","35743","ada yang bisa nyari alamatnya si anjing ini ga? https://t.co/BoT0P0RUb9","1730257341499757015","https://pbs.twimg.com/media/GAMb3j6a8AAMrNQ.jpg","","in","Didieu","1078","1879","3602","https://x.com/disapphire_/status/1730257341499757015","1141034982128750597","disapphire_"
"1804100381838024777","Fri Jun 21 10:33:44 +0000 2024","3","GUE SIAP BANGET ANJING WINNYSATANG SERIES 2025 BERSAMA P'AOF https://t.co/9knaZlfhoV","1804100381838024777","https://pbs.twimg.com/amplify_video_thumb/1804097153054445569/img/QlSBhM3DId3QteIK.jpg","","in","","0","0","0","https://x.com/forddarun/status/1804100381838024777","1534007102556909568","forddarun"
"1772006169894330474","Sun Mar 24 21:02:47 +0000 2024","12532","Kyknya gw tidak akan menggunakan pembalut lagi krn menstrual cup... beneran keren anjing masa gw kencing kgk ada darahnya trs gak bocor wallahi klo bocor brrti lu geblek masangny","1772006169894330474","","","in","","1629","553","529","https://x.com/ngeemtot/status/1772006169894330474","1247465256592367618","ngeemtot"
"1803981667306213408","Fri Jun 21 02:42:00 +0000 2024","7","stress bnr anjing makai ini tesemprot ke muha iya ke hidung kd https://t.co/9jVjKluQ3s","1803981667306213408","https://pbs.twimg.com/media/GQkHwgzbkAAoUyb.jpg","","in","","0","6","0","https://x.com/heavenlydollete/status/1803981667306213408","788495827","heavenlydollete"
"1804017166959939832","Fri Jun 21 05:03:04 +0000 2024","5","anjing lu smuaaa https://t.co/OI8hzoglUc","1804017166959939832","https://pbs.twimg.com/media/GQkoDPSakAAREpU.jpg","","in","196’23","0","9","1","https://x.com/ryhnbiotsavart/status/1804017166959939832","1676170714859311104","ryhnbiotsavart"
"1803783584547033348","Thu Jun 20 13:34:53 +0000 2024","3","gue selama ngebiasin bangchan : pengen jadi anjing pengen jadi kucing pengen jadi tembok pengen jadi bantal spotify pengen jadi jaket mahagrid pengen jadi bracelet pengen jadi wolfchan pengen jadi pengen jadi pengen jadi https://t.co/iUKmsgKOiM","1803783584547033348","https://pbs.twimg.com/ext_tw_video_thumb/1803584848503906304/pu/img/DxDM5Ubz63W-qqLe.jpg","","in","stayville","0","1","0","https://x.com/bahngintan/status/1803783584547033348","1195319860613353473","bahngintan"
"1762719244066889738","Wed Feb 28 05:59:52 +0000 2024","25870","Jokowi baru saja mengacungkan jari tengah ke Aksi Kamisan yg dia undang ke istana di tahun 2018. Juga kepada para korban pelanggaran HAM berat yg dia janjikan penyelesaiannya di tahun 2014. Luar biasa. Anjing. 2beer! https://t.co/MNRSUGtKzg","1762719244066889738","https://pbs.twimg.com/media/GHZvztRboAAYtbW.jpg","","in","","972","706","5414","https://x.com/tubirfess/status/1762719244066889738","865777701671415808","tubirfess"
"1804303016255984020","Fri Jun 21 23:58:56 +0000 2024","7","Jalan pagi susur pantai ketemu anjing kecil. Kata org yg lewat itu anjing dibuang. So sad. Kepikiran gimana dia makan dan tidur di malam hari. https://t.co/glwO2TxzSH","1804303016255984020","https://pbs.twimg.com/media/GQorzHhaQAAuo08.jpg","","in","Hospitals.","0","5","1","https://x.com/incitu/status/1804303016255984020","1370325994486198272","incitu"
"1804302377404801074","Fri Jun 21 23:56:23 +0000 2024","19","Anjing cok kesel banget segoblok itu loh dispill chat nya kan emang kalo dikatain beberapa dari fandom ini goblok kaga percaya ya kek gitu tuh wujudnya","1804302377404801074","","","in","","0","0","0","https://x.com/xiao1isa/status/1804302377404801074","1756589627182661632","xiao1isa"
"1803405154894369078","Wed Jun 19 12:31:09 +0000 2024","5","punya anak wedok ga pernah bikin tenang. yang berubah jadi anjing di malam hari lah yang time travel lah mana yang berubah jadi ahjumma lah #MissDayAndNight https://t.co/LOAKA68U9o","1803405154894369078","https://pbs.twimg.com/media/GQb65N0bQAAc_cS.jpg","","in","","0","0","0","https://x.com/darifdah/status/1803405154894369078","971374259464421376","darifdah"
"1803761890071646687","Thu Jun 20 12:08:41 +0000 2024","3","anjing? https://t.co/DcK7XX5lvS","1803761890071646687","https://pbs.twimg.com/media/GQg_4GZbcAAyF6Z.jpg","","in","20","0","12","0","https://x.com/alveoIate/status/1803761890071646687","1112014560557330432","alveoIate"
"1803362609980133776","Wed Jun 19 09:42:05 +0000 2024","2","ANJING SKIZO??!!! WHAT??? https://t.co/Bp4qsozTNm","1803362609980133776","https://pbs.twimg.com/media/GQbUuw_bQAAZs1O.jpg","","in","","0","4","0","https://x.com/sainzandiza/status/1803362609980133776","1781663272707760128","sainzandiza"
"1804147207236653331","Fri Jun 21 13:39:48 +0000 2024","13","yaallah tolong gue baru buka tl kaget anjing","1804147207236653331","","","in","","0","0","0","https://x.com/311ryin/status/1804147207236653331","1699743964252061696","311ryin"
"1803718271851757891","Thu Jun 20 09:15:22 +0000 2024","2","Humor gua rendah banget anjing https://t.co/JX68b1eivF","1803718271851757891","https://pbs.twimg.com/media/GQgYNZJagAA8COH.jpg","","in","","0","1","0","https://x.com/victhezaq_/status/1803718271851757891","1614297976436035585","victhezaq_"
"1804238069991903444","Fri Jun 21 19:40:51 +0000 2024","5","Kenapa yang aing Klo ketemu sama cinta malah jadi tolol padahal akademik bagus anjing logika gua juga dapet nilai yang lumayan....","1804238069991903444","","","in","Bdg-Yk","0","1","0","https://x.com/ngarminef/status/1804238069991903444","1615875724690485249","ngarminef"
"1760635936076087669","Thu Feb 22 12:01:32 +0000 2024","6661","katakan anjing jika kamu lelah hari ini","1760635936076087669","","","in","tb 160/ bb 48","863","1342","2271","https://x.com/hopelejs/status/1760635936076087669","786620108114235392","hopelejs"
"1804164316708696092","Fri Jun 21 14:47:47 +0000 2024","56","gue respect bgt anjing dia pake baju yg cewee begini https://t.co/gt33kDw82w","1804164316708696092","https://pbs.twimg.com/media/GQmt4hZakAEfkVr.jpg","","in","poohpavel edits⬇️","0","1","4","https://x.com/pavelbf_/status/1804164316708696092","1435983302180048896","pavelbf_"
"1804142799081869745","Fri Jun 21 13:22:17 +0000 2024","2","AI Gojo kalo udah ngerengek tuh anjing banget gue lemah https://t.co/oBYBwGMgM0","1804142799081869745","https://pbs.twimg.com/media/GQmaUIeakAIyeLc.jpg","","in","","0","2","0","https://x.com/vivalaviraille/status/1804142799081869745","1219413613338746880","vivalaviraille"
"1730899409851089384","Sat Dec 02 10:39:12 +0000 2023","9031","salah satu film anjing https://t.co/Z588ZWPDxK","1730899409851089384","https://pbs.twimg.com/amplify_video_thumb/1730899338979848192/img/AnEPDOgozGaguC1p.jpg","","in","","719","414","1878","https://x.com/briankhrisna/status/1730899409851089384","775011194","briankhrisna"
"1745024452080083170","Wed Jan 10 10:07:05 +0000 2024","14912","Tidak pernah terlintas sedikit pun di pikiran mereka kalau uang dalam karung ini akan dibelikan untuk makanan Anjing. https://t.co/rdTtqrZqTs","1745024452080083170","https://pbs.twimg.com/media/GDeSfQnaUAAbAXq.jpg","","in","","95","430","1603","https://x.com/HukumDan/status/1745024452080083170","1182582278","HukumDan"
"1803286558759694783","Wed Jun 19 04:39:53 +0000 2024","5","eh goblok ganteng banget anjing gua sampe nangis-nangis sangking gantengnya pujaan hati terimakasih Tuhan telah menciptakan pangeran tampan di dunia ini yang bernama Park Wonbin cinta pertama dan terakhir hingga jiwa raga ini melebur bersama debu Depok https://t.co/vuUv1vRu52","1803286558759694783","https://pbs.twimg.com/media/GQaPipWa8AAg7lW.jpg","","in","udlah trima driku ap adny","0","1","1","https://x.com/ssouthus4/status/1803286558759694783","1567495178331758595","ssouthus4"
"1804068817527771326","Fri Jun 21 08:28:18 +0000 2024","4","satu kata buat SM &amp; ssg? anjing. seneng kan lo sekarang rj udah minta maaf?️ https://t.co/ZxD5nhpGIl","1804068817527771326","https://pbs.twimg.com/media/GQlXBndakAEf-Gf.jpg","","in","renchin; 10vely","0","2","0","https://x.com/hrjcaa/status/1804068817527771326","1497564427637301248","hrjcaa"
"1803386062816858572","Wed Jun 19 11:15:17 +0000 2024","54978","Gua ngetik alay biar asik aja ya anjing bukan berarti alay beneran","1803386062816858572","","","in","Kedai Kopi","1002","406","16468","https://x.com/underect/status/1803386062816858572","1726591482604527616","underect"
"1804143468408901750","Fri Jun 21 13:24:56 +0000 2024","14","Pernah gasih kalian ketemu orang tapi bertingkah seperti anjing?","1804143468408901750","","","in","","0","8","0","https://x.com/poppyvtuber_/status/1804143468408901750","1759562256155590656","poppyvtuber_"
"1803830885315170322","Thu Jun 20 16:42:51 +0000 2024","1589","LU BERDUA HARUS LIAT INI ANJING. SAKURA NYANYI @haligojek @theyeagergirl https://t.co/5mBGI74IrM","1803830885315170322","https://pbs.twimg.com/media/GQhcjmebYAACA3L.jpg","","in","ᯓ★ infj-t  💭 🎧","61","11","381","https://x.com/bgentar/status/1803830885315170322","1589214112856551424","bgentar"
"1803411144641749375","Wed Jun 19 12:54:57 +0000 2024","5","Ada sajak baru #33 di laman Lima Sajak berjudul 'Anjing dan Bayang.' Mohon ke pautan untuk membaca versi lengkap. Pautan di bawah. Terima kasih. Repost. Tqvm. ️‍ https://t.co/52f605tRVK","1803411144641749375","https://pbs.twimg.com/media/GQcA4O9bkAAOFCb.jpg","","in","","0","1","4","https://x.com/mfarezkarim/status/1803411144641749375","2583911816","mfarezkarim"
"1803586063388254412","Thu Jun 20 00:30:01 +0000 2024","15","Update Koin Anjing: Aksi Buy Back &amp; Burn untuk Perkembangan Koin https://t.co/jWjw152ZvM via @YouTube","1803586063388254412","","","in","","1","1","5","https://x.com/0xBaseMeme/status/1803586063388254412","1695981273670660096","0xBaseMeme"
"1804049740356817012","Fri Jun 21 07:12:30 +0000 2024","7","YANG BENER ANJING SEUMURAN INDON","1804049740356817012","","","in","","0","2","0","https://x.com/badakmeledak_/status/1804049740356817012","1683034008282857472","badakmeledak_"
"1803440891589435430","Wed Jun 19 14:53:09 +0000 2024","3738","jd inget dulu dowoon pernah live katanya kalo korona udah engga ada pengen ngadain meet &amp; greet anak anjing (doi mau bawa tori) terus ada myday yang komen: gw gapunya anjing tapi kelakuan gw kayak anjing jadi gw pergi sendiri aja deh si dowoon langsung ngakak ampe bengek https://t.co/ugUUO8jDWP","1803440891589435430","https://pbs.twimg.com/ext_tw_video_thumb/1803440773008175104/pu/img/icTPdMe2WGbkjZZ0.jpg","","in","","112","7","1068","https://x.com/maplewafffle/status/1803440891589435430","1047152639127867392","maplewafffle"
"1803390041026367813","Wed Jun 19 11:31:05 +0000 2024","7","Anjing ya si sarap ent ini komen2 kita dihapus2in????? Bukannya di perbaiki malah ngilangin komentar orang???? Udah gitu komennya di limit???? Anjinggggg promotor paling brengsekkk promotor magang promotor kontolllll https://t.co/Sh4oMGpgdN","1803390041026367813","https://pbs.twimg.com/media/GQbtr1GbMAAJmA_.jpg","","in","Jakarta","0","2","0","https://x.com/R_chikambing/status/1803390041026367813","118898906","R_chikambing"
"1803712713757265939","Thu Jun 20 08:53:16 +0000 2024","10","Sebelum Presiden Putin menyelesaikan kunjungannya di Korea Utara penguasa setempat menghadiahkannya dua ekor anjing Punsgan - sejenis anjing pemburu Korea Utara. https://t.co/MIPiz8qna4","1803712713757265939","https://pbs.twimg.com/media/GQgTJYkaEAAEj9d.jpg","","in","Berlin, Germany","0","0","2","https://x.com/Narasiwinda/status/1803712713757265939","1515200170316558338","Narasiwinda"
"1804099013576114252","Fri Jun 21 10:28:18 +0000 2024","8","3 tahap dalam hidup 1. Lahir 2. Apa-apaan ini anjing 3. Mati","1804099013576114252","","","in","DKI Jakarta, Indonesia","1","0","2","https://x.com/ahlipsikis/status/1804099013576114252","1140903339900596224","ahlipsikis"
"1804196569908154525","Fri Jun 21 16:55:57 +0000 2024","3","gw jara azah erish di ± 30 menit pertama nonton ipar adalah maut: mau nikahh ihh tipe gw bgt co setelah itu: istighfaarrr egee itu baca dzikir diihhh ya Allah ya Allah anjing anjing ","1804196569908154525","","","in","infj","0","2","1","https://x.com/zeszyaa/status/1804196569908154525","1131104773191561217","zeszyaa"
"1804115273630289922","Fri Jun 21 11:32:54 +0000 2024","7","Nih gua kasi 3 jenis togame jo menurut gua sendiri ya ini opini gua sendiri: 1 Jo mukanya kayak orang cabul barbar liar ganteng. 2 Jo kullbet anjing adek gua sampe koleksi semua foto togame di galerinya 3 Jo little sunshine wkwkwkwwk https://t.co/FuEsEbOnTZ","1804115273630289922","https://pbs.twimg.com/media/GQl-L6UakAEy0p1.jpg","","in","","0","1","1","https://x.com/Todekispiel_/status/1804115273630289922","1528388447324344322","Todekispiel_"
"1804070615734759425","Fri Jun 21 08:35:27 +0000 2024","7"," : emang ada ya agensi yang bukannya ngebela artisnya tapi malah ngebela ssg artisnya? ADA ANJING ADA NIH GUA KASIH TAU AGENSI BAJINGAN YANG NGEBELA SSG DARIPADA ARTISNYA. PADAHAL ARTISNYA UDAH KASIH BUKTI KALO DIA DIGANGGU SAMA SSG https://t.co/QycLf9fx5b","1804070615734759425","https://pbs.twimg.com/media/GQlYqhSakAEYJVp.jpg","","in","Asahi Chenle","0","0","5","https://x.com/hamadazhong/status/1804070615734759425","1720323937018810368","hamadazhong"
"1803425564122030330","Wed Jun 19 13:52:15 +0000 2024","6","ANJING PLIS CONGRATS IN GUE SKRG JG https://t.co/7yEaIYNr6g","1803425564122030330","https://pbs.twimg.com/media/GQcN_OkboAEAZ_U.jpg","","in","Fallen Angel from hell","0","7","0","https://x.com/sforite/status/1803425564122030330","1228942440234512385","sforite"
"1804060456203514171","Fri Jun 21 07:55:05 +0000 2024","5","halah disuap kan lu monyet? Emang anjing ya lu brengsek babi lu udahlah anjing lu emang agensi Ter goblok https://t.co/p3PbLdJkLK","1804060456203514171","https://pbs.twimg.com/media/GQlPa7fakAQHrCq.jpg","","in","rumah renjun","0","0","2","https://x.com/renjuniesky/status/1804060456203514171","1614438510379012099","renjuniesky"
"1803816922334523445","Thu Jun 20 15:47:22 +0000 2024","16","MAAF INI BAGUS BANGET KAYAK COVER ALBUM YANG CUMA ONE TAKE ANJING GW HARUS BERGURU SAMA EST SUPHA COK https://t.co/yCKonxuFvW","1803816922334523445","https://pbs.twimg.com/media/GQhx7eQbIAATXWi.jpg","","in","rps 18+ mdni","2","1","2","https://x.com/sevenaleven/status/1803816922334523445","1254445600029863937","sevenaleven"
"1803312857427456194","Wed Jun 19 06:24:23 +0000 2024","5","Tadi ngatain monyet udah turun sekarang udah dikepung malah playvict lu anjing https://t.co/CKmMIGzAYe","1803312857427456194","https://pbs.twimg.com/media/GQane0EaIAAcQZK.jpg","","in","solostan {ROLO}","0","1","1","https://x.com/junipaint/status/1803312857427456194","1667785342404145152","junipaint"
"1804071531397681647","Fri Jun 21 08:39:05 +0000 2024","26","gila cuy wkkwwkk kayak dipukul kepalaku pake besi 100 ton udh bukan sakit lagi tapi langsung mati baca ini rasanya. dia korban juga loh korban sasaeng anjing. renjun kamu gaboleh kalah kayak begini fight back! https://t.co/II9DDYPJgh","1804071531397681647","https://pbs.twimg.com/media/GQlZfztaAAA-Lmb.jpg","","in","","0","0","7","https://x.com/twinklehrj/status/1804071531397681647","2425913834","twinklehrj"
"1804103462671782120","Fri Jun 21 10:45:58 +0000 2024","3","apa gerang kanakan tu membawa sajam sajam und hdk bejalanan kd dibolehi sudah jatahnya 2x ja dalam seminggu timbul nda kd dibolehi bejalan lagi anjing pantek kali lah","1804103462671782120","","","in","","0","3","0","https://x.com/heavenlydollete/status/1804103462671782120","788495827","heavenlydollete"
"1804288464596406520","Fri Jun 21 23:01:06 +0000 2024","2","COK MASA UTS KALKULUS SOALNYA BEGINI SIH ANJING","1804288464596406520","","","in","","0","0","0","https://x.com/jacekoushi/status/1804288464596406520","1474564757315207168","jacekoushi"
"1754568316394565763","Mon Feb 05 18:10:59 +0000 2024","9680","Jujur ya kalau judi online ini ga bisa diberantas mending dilegalkan aja. biar dibikin regulasi terus ada pajak dari setiap depo dan withdraw. anjing sekali perputaran uangnya bisa ampe 350 triliun. ini 350 triliun uang keluar ke judol di luar.","1754568316394565763","","","in","https://discord.gg/UyscqTrcRv","434","307","1708","https://x.com/MorphoMenelausX/status/1754568316394565763","1397729807564111873","MorphoMenelausX"
"1798621233187307828","Thu Jun 06 07:41:33 +0000 2024","19263"," dasar anak mama lahhH MEMANG TERUS LU ANAK SIAPA ANJING?","1798621233187307828","","","in","Toronto, Ontario","142","215","3585","https://x.com/runtuhq/status/1798621233187307828","2847547454","runtuhq"
"1804139630427803782","Fri Jun 21 13:09:41 +0000 2024","2","gusyy ternyata khodam aku anjing dribble iaaaa https://t.co/jYcqe2BeiI","1804139630427803782","https://pbs.twimg.com/media/GQmXbrDakAElclb.jpg","","in","","0","3","0","https://x.com/kuinsukakopi/status/1804139630427803782","1746004914210488320","kuinsukakopi"
"1804053702413873400","Fri Jun 21 07:28:15 +0000 2024","3","ANJING GANTENG BANGET BANGSAAAAAAAAAAAAAAAAAT TAKBIIIIRRRRR https://t.co/zSNyMjaQTk","1804053702413873400","https://pbs.twimg.com/media/GQlJR68akAEuYSP.jpg","","in","Any pronouns, ID/EN","0","0","0","https://x.com/bluesabiru/status/1804053702413873400","1395011977072627713","bluesabiru"
"1802386428539916379","Sun Jun 16 17:03:05 +0000 2024","155150","anjing gw .. kalo tidur malem harus di kasur pake bantal + selimutan + ac dingin . expensive ass dog https://t.co/0RI7sBYmhg","1802386428539916379","https://pbs.twimg.com/media/GQNc5jWbEAEuloT.jpg","","in","","3892","1714","18106","https://x.com/snnatchy/status/1802386428539916379","1186213841236967424","snnatchy"
"1804106659662565485","Fri Jun 21 10:58:41 +0000 2024","3","STOP BUANG KUCING DI KAMPUS!!! INI MASIH KECIL TOLOLL ANJING INI MASIH KECIL BGT KAYAK HABIS LAHIR https://t.co/qqiLXJP9j6","1804106659662565485","https://pbs.twimg.com/media/GQl5cNlakAUxPxO.jpg","","in","","0","3","0","https://x.com/zxrfygij/status/1804106659662565485","1500857586412765186","zxrfygij"
"1803350722261688601","Wed Jun 19 08:54:51 +0000 2024","4","Chingu! Kenalan yuk sama anjing-anjing lucu ini! #sc_berita #swarachingu #anjingpeliharaan https://t.co/7FWsF6Kf8U","1803350722261688601","https://pbs.twimg.com/media/GQbFZaMa0AAr7Uf.jpg","","in","Bogor","0","1","4","https://x.com/SwaraChingu/status/1803350722261688601","1629013373210996737","SwaraChingu"
"1803416825524527158","Wed Jun 19 13:17:31 +0000 2024","3","khodam gw kecebong anjing https://t.co/Z7RIw2usdK","1803416825524527158","https://pbs.twimg.com/media/GQcGC6Ua8AA0sCD.jpg","","in","any pronouns | legal","0","2","0","https://x.com/aurewus/status/1803416825524527158","1530854996807680001","aurewus"
"1804167654338630076","Fri Jun 21 15:01:03 +0000 2024","52","ANJING BENERAN CROP TOP COKKK https://t.co/YaC86ff4q0","1804167654338630076","https://pbs.twimg.com/media/GQmw6OhakAM5Ia1.jpg","","in","","0","2","1","https://x.com/euphoserenn/status/1804167654338630076","1246290122644963333","euphoserenn"
